const,no_of_adults,no_of_weekend_nights,type_of_meal_plan,required_car_parking_space,lead_time,arrival_month,repeated_guest,avg_price_per_room,no_of_special_requests,total_guests,booking_duration,previous_cancel_rate,booking_day,holiday,long_weekend,arrival_day,tourism_season,room_type_reserved_Room_Type 2,room_type_reserved_Room_Type 3,room_type_reserved_Room_Type 4,room_type_reserved_Room_Type 5,room_type_reserved_Room_Type 6,room_type_reserved_Room_Type 7,market_segment_type_Complementary,market_segment_type_Corporate,market_segment_type_Offline,market_segment_type_Online,target
1.0,3,0,1,0,53,5,0,159.3,3,3,2,0.0,2,0,0,6,2,0,0,1,0,0,0,0,0,0,1,0
1.0,2,1,1,0,47,3,0,77.35,1,2,4,0.0,4,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0
1.0,2,2,1,0,130,10,0,104.4,2,2,3,0.0,3,0,1,0,3,0,0,1,0,0,0,0,0,0,1,0
1.0,2,0,0,0,33,1,0,51.97,0,2,1,0.0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1.0,2,0,2,0,55,4,0,104.0,0,2,1,0.0,5,0,0,4,2,0,0,0,0,0,0,0,0,1,0,0
1.0,2,0,1,0,18,5,0,112.8,0,2,4,0.0,6,1,0,3,2,0,0,1,0,0,0,0,0,0,1,1
1.0,1,1,1,0,4,1,0,82.0,0,1,1,0.0,5,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,1,0,21,11,0,37.07,1,2,3,0.0,6,0,0,6,3,0,0,0,0,0,0,0,0,1,0,0
1.0,1,1,1,0,3,7,1,65.0,0,1,1,0.0,6,0,1,2,4,0,0,0,0,0,0,0,1,0,0,0
1.0,2,1,0,0,36,2,0,67.5,1,2,2,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0
1.0,1,0,1,0,16,10,0,138.0,1,1,2,0.0,2,1,0,4,3,0,0,0,0,0,0,0,0,1,0,0
1.0,2,2,1,0,86,10,0,121.14,1,2,5,0.0,5,0,0,0,3,0,0,1,0,0,0,0,0,0,1,1
1.0,1,0,1,0,36,6,0,120.7,0,1,3,0.0,3,1,0,4,4,0,0,1,0,0,0,0,1,0,0,0
1.0,2,0,1,0,108,4,0,77.03,0,2,1,0.0,2,0,0,5,2,0,0,1,0,0,0,0,0,0,1,0
1.0,2,1,1,0,18,12,0,80.0,0,2,1,0.0,4,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0
1.0,2,2,1,0,55,4,0,75.0,1,2,3,0.0,2,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0
1.0,2,2,1,0,100,11,0,100.63,0,2,4,0.0,6,0,1,1,3,0,0,1,0,0,0,0,0,0,1,1
1.0,2,0,1,0,105,4,0,75.0,0,2,1,0.0,4,0,0,4,2,0,0,0,0,0,0,0,0,1,0,1
1.0,2,0,1,0,105,4,0,75.0,0,2,1,0.0,4,0,0,4,2,0,0,0,0,0,0,0,0,1,0,1
1.0,2,0,2,0,55,4,0,104.0,0,2,1,0.0,5,0,0,4,2,0,0,0,0,0,0,0,0,1,0,0
1.0,3,0,1,0,93,6,0,159.3,0,3,3,0.0,2,1,0,4,4,0,0,0,0,0,0,0,0,0,1,1
1.0,3,0,1,0,130,6,0,159.3,0,3,3,0.0,1,0,0,5,4,0,0,0,0,0,0,0,0,0,1,1
1.0,2,2,1,0,18,10,0,140.0,1,2,3,0.0,3,0,1,0,3,0,0,0,0,0,0,0,0,0,1,1
1.0,2,0,2,0,286,9,0,117.0,1,2,2,0.0,0,0,0,6,3,0,0,0,0,0,0,0,0,1,0,1
1.0,1,1,1,0,3,8,0,80.0,0,1,1,0.0,5,0,1,1,4,0,0,0,0,0,0,0,0,1,0,0
1.0,1,1,1,0,6,9,0,109.0,2,2,3,0.0,4,1,0,3,3,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,1,0,4,9,0,188.0,0,2,2,0.0,6,0,0,3,3,0,0,0,0,0,0,0,0,1,0,0
1.0,1,0,1,0,1,8,0,65.0,0,1,2,0.0,3,0,0,4,4,0,0,0,0,0,0,0,1,0,0,0
1.0,3,1,1,0,165,8,0,146.7,0,3,3,0.0,2,0,0,6,4,0,0,0,0,0,0,0,0,0,1,1
1.0,3,0,1,0,13,2,0,127.0,1,3,1,0.0,5,0,0,4,1,0,0,1,0,0,0,0,0,0,1,1
1.0,2,1,1,0,110,5,0,105.3,0,2,2,0.0,4,1,1,2,2,0,0,0,0,0,0,0,0,0,1,1
1.0,2,1,2,0,105,10,0,110.0,0,2,3,0.0,3,0,0,3,3,0,0,0,0,0,0,0,0,1,0,1
1.0,2,0,1,0,172,10,0,108.9,0,3,3,0.0,6,1,0,3,3,0,0,0,0,0,0,0,0,0,1,1
1.0,2,1,1,0,89,12,0,104.0,2,2,2,0.0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,1,0,88,4,0,126.9,1,2,1,0.0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,0,0,54,3,0,47.43,0,2,4,0.0,5,0,0,3,1,0,0,0,0,0,0,0,0,0,1,1
1.0,2,0,1,1,18,12,0,157.0,2,2,2,0.0,2,0,0,6,1,0,0,1,0,0,0,0,0,0,1,0
1.0,2,0,1,0,37,10,0,105.0,0,2,3,0.0,3,0,0,5,3,0,0,0,0,0,0,0,0,1,0,0
1.0,2,1,1,1,209,8,0,105.3,1,2,3,0.0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,1,1
1.0,2,1,1,0,9,1,0,87.0,0,2,3,0.0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.0,2,1,1,0,285,10,0,100.0,0,2,4,0.0,4,1,0,2,3,0,0,0,0,0,0,0,0,1,0,1
1.0,2,0,0,0,39,11,0,88.0,0,2,2,0.0,6,0,0,3,3,0,0,0,0,0,0,0,0,0,1,0
1.0,2,1,1,0,16,7,0,166.0,1,2,2,0.0,5,0,1,0,4,0,0,1,0,0,0,0,0,0,1,0
1.0,3,1,1,0,27,6,0,177.0,1,3,2,0.0,1,0,1,0,4,0,0,1,0,0,0,0,0,0,1,0
1.0,2,1,1,0,78,3,0,100.0,0,2,3,0.0,5,0,0,6,1,0,0,0,0,0,0,0,0,1,0,1
1.0,2,2,0,0,40,2,0,77.23,0,2,7,0.0,4,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1
1.0,2,0,0,0,26,12,0,67.76,1,2,1,0.0,6,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0
1.0,1,0,1,0,0,6,0,97.0,0,1,1,0.0,5,0,0,5,4,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,1,0,202,10,0,96.3,2,2,3,0.0,6,0,0,5,3,0,0,0,0,0,0,0,0,0,1,1
1.0,2,2,1,0,188,7,0,90.95,0,2,7,0.0,6,0,0,5,4,0,0,0,0,0,0,0,0,0,1,1
1.0,1,0,1,0,4,2,1,65.0,1,1,3,0.0,0,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0
1.0,1,0,1,0,14,9,0,184.0,2,1,1,0.0,5,0,0,5,3,0,0,1,0,0,0,0,0,0,1,0
1.0,1,0,1,0,9,10,0,95.0,0,1,1,0.0,5,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0
1.0,1,0,1,0,12,10,0,65.0,0,1,1,0.0,0,0,0,5,3,0,0,0,0,0,0,0,1,0,0,0
1.0,2,0,0,0,44,10,0,108.0,0,2,1,0.0,2,1,0,4,3,0,0,0,0,0,0,0,0,0,1,0
1.0,2,2,1,0,205,7,0,90.95,0,2,4,0.0,6,0,1,1,4,0,0,0,0,0,0,0,0,0,1,1
1.0,2,0,1,0,55,10,0,139.5,2,2,3,0.0,6,0,0,5,3,0,0,1,0,0,0,0,0,0,1,0
1.0,2,2,1,0,229,10,0,89.25,0,2,4,0.0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,1,1
1.0,1,0,1,0,3,11,1,67.0,1,1,1,0.25,2,0,0,5,3,0,0,0,0,0,0,0,1,0,0,0
1.0,1,1,1,0,20,9,0,119.0,0,1,3,0.0,3,1,0,2,3,0,0,0,0,0,0,0,1,0,0,0
1.0,2,2,1,0,179,7,0,90.95,1,2,4,0.0,4,0,1,1,4,0,0,0,0,0,0,0,0,0,1,0
1.0,1,0,1,0,0,7,0,79.0,0,1,1,0.0,4,0,0,4,4,0,0,0,0,0,0,0,1,0,0,0
1.0,2,0,1,0,50,11,0,126.3,2,2,3,0.0,4,0,0,5,3,0,0,0,0,0,0,0,0,0,1,0
1.0,2,1,1,0,17,10,0,85.0,0,2,3,0.0,6,1,0,2,3,0,0,0,0,0,0,0,0,1,0,0
1.0,2,0,1,0,110,4,0,72.8,0,2,2,0.0,6,0,0,4,2,0,0,0,0,0,0,0,0,0,1,0
1.0,2,2,1,0,204,10,0,72.75,0,2,4,0.0,6,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0
1.0,2,1,1,0,78,3,0,100.0,0,2,3,0.0,5,0,0,6,1,0,0,0,0,0,0,0,0,1,0,1
1.0,2,2,1,0,87,10,0,80.75,1,2,3,0.0,5,0,1,1,3,0,0,0,0,0,0,0,0,1,0,0
1.0,2,1,1,0,157,7,0,76.5,1,2,4,0.0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,1,1
1.0,2,0,1,0,20,2,0,91.0,0,2,3,0.0,6,0,0,5,1,0,0,0,0,0,0,0,0,0,1,1
1.0,1,0,1,0,151,1,0,80.0,0,1,3,0.0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0
1.0,2,1,0,0,2,8,0,89.0,2,2,2,0.0,1,0,1,3,4,0,0,0,0,0,0,0,0,0,1,0
1.0,2,1,1,0,39,10,0,60.0,0,2,3,0.0,3,1,0,0,3,0,0,1,0,0,0,0,0,1,0,0
1.0,2,1,1,0,279,10,0,80.75,1,2,3,0.0,3,0,0,2,3,0,0,0,0,0,0,0,0,1,0,0
1.0,2,1,1,0,16,6,0,134.8,1,3,1,0.0,0,0,1,2,4,0,0,0,0,0,0,0,0,0,1,0
1.0,2,4,1,0,5,2,0,106.83,0,2,12,0.0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
1.0,2,1,1,0,26,8,0,206.5,4,4,2,0.0,4,0,1,2,4,0,0,0,0,1,0,0,0,0,1,0
1.0,2,0,1,1,166,9,0,99.78,1,2,2,0.0,1,0,0,6,3,0,0,0,0,0,0,0,0,0,1,0
1.0,2,1,1,0,48,10,0,94.97,1,2,3,0.0,3,1,0,2,3,0,0,1,0,0,0,0,0,0,1,0
1.0,2,2,1,0,78,3,0,48.33,0,2,6,0.0,5,1,0,6,1,0,0,0,0,0,0,0,0,1,0,0
1.0,2,1,2,0,38,12,0,120.7,1,2,5,0.0,1,1,0,4,1,0,0,0,0,0,0,0,0,0,1,0
1.0,1,0,1,1,5,9,1,67.0,1,1,3,0.0,5,0,0,3,3,0,0,0,0,0,0,0,1,0,0,0
1.0,1,0,1,0,32,11,0,73.0,0,1,2,0.0,3,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0
1.0,1,0,1,0,1,10,0,109.65,0,1,1,0.0,4,0,0,5,3,0,0,0,0,0,0,0,0,1,0,0
1.0,1,0,1,0,188,6,0,130.0,0,1,2,0.0,5,0,0,4,4,0,0,0,0,0,0,0,0,1,0,1
1.0,1,1,1,0,81,9,0,85.0,0,1,6,0.0,5,1,0,2,3,0,0,0,0,0,0,0,0,1,0,0
1.0,2,0,1,1,37,8,0,135.0,2,3,4,0.0,1,0,0,3,4,0,0,0,0,0,0,0,0,0,1,0
1.0,2,1,1,0,26,10,0,145.0,1,2,2,0.0,2,0,1,0,3,0,0,1,0,0,0,0,0,0,1,0
1.0,2,1,1,0,63,4,0,103.87,1,2,5,0.0,2,1,0,2,2,0,0,0,0,0,0,0,0,0,1,0
1.0,3,2,1,0,132,6,0,92.02,2,3,10,0.0,4,1,0,3,4,0,0,0,0,0,0,0,0,0,1,0
1.0,2,1,1,1,196,8,0,105.3,0,2,1,0.0,2,0,1,2,4,0,0,0,0,0,0,0,0,0,1,1
1.0,2,1,2,0,161,3,0,130.0,0,2,3,0.0,6,0,0,6,1,0,0,0,0,0,0,0,0,1,0,1
1.0,2,1,1,0,159,9,0,144.0,0,2,3,0.0,4,1,0,2,3,0,0,0,0,0,0,0,0,0,1,1
1.0,2,1,1,0,85,7,0,105.3,0,2,1,0.0,1,0,1,2,4,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,1,0,110,12,0,70.0,0,2,4,0.0,0,0,0,5,1,0,0,0,0,0,0,0,0,1,0,0
1.0,2,0,1,0,185,7,0,90.95,1,2,4,0.0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,1,1
1.0,2,0,1,0,270,4,0,80.0,0,2,4,0.0,0,0,0,4,2,0,0,0,0,0,0,0,0,1,0,0
1.0,2,1,1,0,290,12,0,73.95,0,2,4,0.0,2,1,0,5,1,0,0,0,0,0,0,0,0,0,1,1
1.0,2,1,1,0,3,8,0,130.0,0,2,4,0.0,0,1,0,3,4,0,0,0,0,0,0,0,1,0,0,1
1.0,2,1,0,0,4,5,0,114.73,2,2,1,0.0,5,1,1,2,2,0,0,0,0,0,0,0,0,0,1,0
1.0,2,2,1,0,19,11,0,68.0,1,2,6,0.0,3,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0
1.0,2,2,1,0,35,2,0,78.3,1,2,6,0.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1.0,3,0,1,0,36,3,0,120.0,2,3,3,0.0,3,0,0,4,1,0,0,1,0,0,0,0,0,0,1,0
1.0,2,2,1,0,258,10,0,88.83,1,2,4,0.0,1,1,1,0,3,0,0,0,0,0,0,0,0,0,1,0
1.0,1,0,1,0,53,10,0,120.0,0,1,1,0.0,2,0,0,6,3,0,0,0,0,0,0,0,0,1,0,0
1.0,2,2,1,0,275,10,0,106.2,0,2,3,0.0,5,0,1,0,3,0,0,0,0,0,0,0,0,0,1,1
1.0,2,2,1,0,15,10,0,117.0,1,2,3,0.0,0,1,1,1,3,0,0,1,0,0,0,0,0,0,1,0
1.0,2,2,1,0,134,12,0,65.0,0,2,4,0.0,6,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1.0,1,0,1,0,1,1,0,71.7,0,1,2,0.0,4,0,0,5,1,0,0,0,0,0,0,0,0,0,1,0
1.0,1,0,1,0,26,3,0,99.2,0,1,2,0.0,6,1,0,4,1,0,0,0,0,0,0,0,1,0,0,0
1.0,2,2,1,0,26,9,0,152.33,2,2,3,0.0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0
1.0,2,2,1,0,40,2,0,40.67,0,2,3,0.0,3,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0
1.0,2,3,1,1,109,5,0,138.54,0,2,10,0.0,5,1,0,2,2,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,1,0,46,3,0,99.0,0,2,1,0.0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,1,1
1.0,1,1,1,0,21,9,0,58.65,1,1,4,0.0,6,0,0,6,3,0,0,0,0,0,0,0,0,1,0,0
1.0,2,2,1,0,205,9,0,111.35,0,2,8,0.0,1,0,0,3,3,0,0,0,0,0,0,0,0,0,1,1
1.0,2,1,1,0,3,11,0,80.0,0,2,3,0.0,4,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0
1.0,1,1,1,0,118,6,0,110.0,0,1,3,0.0,3,0,0,2,4,0,0,0,0,0,0,0,0,1,0,0
1.0,2,0,1,1,67,4,0,109.1,0,2,1,0.0,2,1,0,6,2,0,0,0,0,0,0,0,0,0,1,0
1.0,0,0,1,0,33,1,0,6.0,1,2,2,0.0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,1,0
1.0,2,2,1,0,19,12,1,69.0,0,2,3,1.0,3,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0
1.0,1,0,1,0,37,10,0,95.0,0,1,3,0.0,3,0,0,5,3,0,0,0,0,0,0,0,0,1,0,0
1.0,2,2,1,0,137,8,0,102.73,1,2,7,0.0,3,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,0,0,20,7,0,99.0,1,2,1,0.0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,1,0,105,4,0,75.0,0,2,1,0.0,4,0,0,4,2,0,0,0,0,0,0,0,0,1,0,1
1.0,1,0,1,0,11,6,0,90.0,0,1,3,0.0,6,0,0,3,4,0,0,1,0,0,0,0,1,0,0,0
1.0,2,1,1,0,10,11,0,101.0,1,2,1,0.0,5,0,1,1,3,0,0,0,0,0,0,0,0,0,1,1
1.0,2,0,1,0,317,9,0,120.0,0,2,2,0.0,3,1,0,5,3,0,0,0,0,0,0,0,0,1,0,1
1.0,2,0,1,0,60,12,0,156.6,1,4,1,0.0,2,0,0,6,1,0,0,0,0,1,0,0,0,0,1,0
1.0,1,1,0,0,44,11,0,87.2,0,1,2,0.0,5,0,1,0,3,0,0,0,0,0,0,0,0,0,1,1
1.0,2,1,1,0,71,11,0,68.07,2,3,4,0.0,1,1,0,2,3,0,0,0,0,0,0,0,0,0,1,0
1.0,2,2,1,0,62,11,0,75.0,0,2,5,0.0,2,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0
1.0,2,1,1,0,60,9,0,65.0,0,2,2,0.0,6,1,1,3,3,0,0,0,0,0,0,0,0,1,0,0
1.0,2,0,0,0,3,3,0,139.0,0,2,2,0.0,3,0,0,6,1,0,0,0,0,0,0,0,0,0,1,0
1.0,3,1,1,0,85,8,0,165.3,0,3,6,0.0,1,1,0,2,4,0,0,1,0,0,0,0,0,0,1,0
1.0,2,0,2,0,34,9,0,224.67,0,2,3,0.0,6,0,0,5,3,0,0,0,0,0,0,0,0,1,0,1
1.0,1,0,1,0,2,1,0,0.0,0,1,1,0.0,3,0,0,5,1,0,0,0,0,0,0,1,0,0,0,0
1.0,2,2,1,0,23,9,0,139.0,2,2,5,0.0,6,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0
1.0,1,0,1,0,71,6,0,120.0,0,1,3,0.0,2,0,0,3,4,0,0,0,0,0,0,0,0,1,0,0
1.0,2,2,1,0,124,10,0,118.8,2,2,3,0.0,3,0,1,1,3,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,1,0,4,8,0,149.0,1,2,1,0.0,1,0,0,5,4,0,0,0,0,0,0,0,0,0,1,0
1.0,3,0,1,0,33,3,0,117.3,1,3,1,0.0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1.0,3,1,1,0,65,12,0,156.61,1,3,4,0.0,0,1,0,2,1,0,0,0,0,1,0,0,0,0,1,0
1.0,3,0,1,0,103,12,0,113.05,1,3,3,0.0,5,0,0,3,1,0,0,0,1,0,0,0,0,1,0,0
1.0,1,1,1,0,6,5,0,136.67,1,1,3,0.0,3,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,1,0,14,4,0,65.0,0,2,1,0.0,6,0,0,6,2,0,0,0,0,0,0,0,0,1,0,0
1.0,2,0,1,0,304,11,0,89.0,0,2,3,0.0,2,0,0,5,3,0,0,0,0,0,0,0,0,1,0,1
1.0,2,1,1,0,26,11,0,104.0,1,2,2,0.0,2,0,1,0,3,0,0,0,0,0,0,0,0,0,1,1
1.0,2,0,1,0,211,5,0,100.0,0,2,2,0.0,5,1,0,6,2,0,0,0,0,0,0,0,0,1,0,1
1.0,2,0,1,0,88,4,0,105.4,3,2,4,0.0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,1,0,34,10,0,153.0,0,2,3,0.0,6,0,0,5,3,0,0,0,1,0,0,0,0,0,1,0
1.0,2,0,0,0,113,6,0,116.1,1,2,3,0.0,4,1,0,5,4,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,1,0,150,8,0,109.8,1,2,1,0.0,4,0,0,0,4,0,0,1,0,0,0,0,0,0,1,0
1.0,2,2,2,0,2,1,0,86.32,0,2,6,0.0,6,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1.0,3,0,2,0,211,10,0,224.1,2,3,2,0.0,5,0,0,6,3,0,0,0,1,0,0,0,0,0,1,1
1.0,2,0,1,0,14,1,0,79.25,0,2,3,0.0,6,0,0,6,1,1,0,0,0,0,0,0,0,0,1,0
1.0,1,0,1,0,192,6,0,95.0,0,1,2,0.0,3,1,0,6,4,0,0,0,0,0,0,0,0,1,0,0
1.0,2,2,1,0,88,3,0,85.51,1,2,9,0.0,1,1,0,5,1,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,2,0,265,6,0,115.0,1,2,2,0.0,0,1,0,6,4,0,0,0,0,0,0,0,0,1,0,1
1.0,1,0,1,0,271,9,0,85.67,0,1,3,0.0,6,1,0,4,3,0,0,0,0,0,0,0,0,1,0,0
1.0,2,1,1,0,9,10,0,87.0,1,2,2,0.0,6,1,1,1,3,0,0,0,0,0,0,0,0,0,1,0
1.0,3,1,1,0,106,6,0,159.3,0,3,3,0.0,5,0,0,6,4,0,0,0,0,0,0,0,0,0,1,1
1.0,1,0,1,0,1,2,0,66.3,1,1,1,0.0,4,0,0,5,1,0,0,1,0,0,0,0,0,0,1,0
1.0,1,1,1,0,0,1,0,81.0,0,1,1,0.0,2,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0
1.0,2,1,1,0,107,10,0,80.75,0,2,4,0.0,0,1,0,2,3,0,0,0,0,0,0,0,0,1,0,0
1.0,2,0,1,1,2,5,0,167.0,0,2,1,0.0,4,0,0,6,2,0,0,1,0,0,0,0,0,0,1,0
1.0,3,2,1,0,162,8,0,96.9,0,3,5,0.0,4,1,1,5,4,0,0,0,0,0,0,0,0,1,0,0
1.0,1,0,1,0,8,2,0,81.0,0,1,1,0.0,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1.0,1,0,1,0,37,9,0,85.5,0,1,2,0.0,3,0,0,5,3,0,0,0,0,0,0,0,0,0,1,0
1.0,1,0,1,0,42,9,0,65.0,0,1,3,0.0,4,1,0,4,3,0,0,0,0,0,0,0,1,0,0,0
1.0,2,1,1,0,71,10,0,110.5,0,2,2,0.0,6,0,1,0,3,0,0,1,0,0,0,0,0,1,0,1
1.0,2,1,1,0,275,6,0,62.8,0,2,2,0.0,5,0,1,0,4,0,0,0,0,0,0,0,0,1,0,1
1.0,2,2,1,0,226,10,0,70.0,1,2,4,0.0,5,1,1,0,3,0,0,0,0,0,0,0,0,1,0,0
1.0,1,0,1,0,164,7,0,90.9,1,1,2,0.0,3,1,0,6,4,0,0,0,0,0,0,0,0,0,1,0
1.0,1,0,1,0,335,10,0,80.0,0,1,3,0.0,6,0,0,5,3,0,0,0,0,0,0,0,0,1,0,0
1.0,1,1,1,0,38,10,0,117.0,1,1,3,0.0,6,1,0,2,3,0,0,0,0,0,0,0,0,0,1,0
1.0,1,1,1,0,20,7,1,84.0,0,1,2,0.0,3,1,1,2,4,0,0,0,0,0,0,0,1,0,0,0
1.0,3,2,1,0,122,7,0,140.27,0,3,7,0.0,2,0,0,5,4,0,0,1,0,0,0,0,0,0,1,0
1.0,2,1,1,0,278,12,0,78.3,3,2,3,0.0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,1,0,76,8,0,207.9,0,4,1,0.0,1,0,0,0,4,0,0,0,0,1,0,0,0,0,1,1
1.0,2,2,1,0,303,8,0,78.0,0,2,5,0.0,4,1,1,6,4,0,0,0,0,0,0,0,0,1,0,1
1.0,1,0,1,0,4,8,0,121.0,1,1,1,0.0,6,0,0,3,4,0,0,0,0,0,0,0,0,0,1,0
1.0,2,2,1,0,160,4,0,90.0,0,2,6,0.0,5,1,0,4,2,0,0,0,0,0,0,0,0,1,0,1
1.0,2,0,1,0,37,11,0,104.0,2,2,2,0.0,3,0,0,5,3,0,0,0,0,0,0,0,0,0,1,0
1.0,2,1,1,0,50,3,0,101.15,0,3,4,0.0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,1,1
1.0,2,0,1,0,37,10,0,105.0,0,2,3,0.0,3,0,0,5,3,0,0,0,0,0,0,0,0,1,0,0
1.0,2,0,1,0,145,5,0,99.45,0,2,4,0.0,5,0,0,3,2,0,0,0,0,0,0,0,0,0,1,0
1.0,2,2,1,0,124,10,0,118.8,2,2,3,0.0,3,0,1,1,3,0,0,0,0,0,0,0,0,0,1,0
1.0,2,1,1,0,275,6,0,62.8,0,2,2,0.0,5,0,1,0,4,0,0,0,0,0,0,0,0,1,0,1
1.0,2,0,1,0,76,11,0,93.6,1,2,3,0.0,6,0,0,5,3,0,0,0,0,0,0,0,0,0,1,1
1.0,2,1,1,0,61,10,0,72.24,1,2,2,0.0,5,0,1,3,3,0,0,0,0,0,0,0,0,1,0,0
1.0,2,2,1,0,76,3,0,78.15,0,2,3,0.0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1
1.0,2,0,1,0,32,2,0,89.3,1,2,2,0.0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1.0,3,0,1,0,18,4,0,165.0,1,3,2,0.0,0,0,0,4,2,0,0,1,0,0,0,0,0,0,1,0
1.0,2,2,1,0,103,8,0,134.1,0,3,5,0.0,2,1,1,0,4,0,0,0,0,0,0,0,0,0,1,1
1.0,2,2,1,1,96,10,0,135.72,2,3,5,0.0,1,0,0,6,3,0,0,1,0,0,0,0,0,0,1,0
1.0,2,2,0,0,85,7,0,94.5,0,2,4,0.0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,1,1
1.0,2,1,1,0,141,9,0,143.1,0,2,2,0.0,6,0,1,0,3,0,0,1,0,0,0,0,0,0,1,1
1.0,2,2,1,0,16,12,0,77.53,0,2,5,0.0,3,1,1,5,1,0,0,1,0,0,0,0,0,0,1,0
1.0,2,0,1,0,159,8,0,82.44,1,2,3,0.0,5,0,0,3,4,0,0,0,0,0,0,0,0,1,0,0
1.0,2,0,1,0,61,5,0,92.28,0,2,4,0.0,6,1,0,4,2,0,0,0,0,0,0,0,0,0,1,1
1.0,1,0,1,0,2,1,1,66.0,0,1,2,0.0,3,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0
1.0,2,2,1,0,117,4,0,95.2,1,2,4,0.0,1,1,1,6,2,0,0,0,0,0,0,0,0,0,1,0
1.0,2,2,1,0,90,11,0,72.25,2,2,7,0.0,5,1,0,4,3,0,0,0,0,0,0,0,0,0,1,0
1.0,2,2,0,0,29,3,0,74.23,1,2,7,0.0,3,0,0,4,1,0,0,0,0,0,0,0,0,0,1,1
1.0,1,2,1,0,4,9,0,115.2,0,1,2,0.0,5,1,1,2,3,0,0,0,0,0,0,0,0,1,0,0
1.0,2,1,0,0,52,10,0,108.0,0,2,3,0.0,6,0,0,2,3,0,0,0,0,0,0,0,0,0,1,1
1.0,2,0,2,0,34,9,0,224.67,0,2,3,0.0,6,0,0,5,3,0,0,0,0,0,0,0,0,1,0,1
1.0,1,1,1,0,21,11,0,210.0,1,1,3,0.0,2,0,0,2,3,0,0,1,0,0,0,0,0,0,1,0
1.0,3,0,1,0,109,8,0,152.1,0,3,4,0.0,0,0,0,4,4,0,0,1,0,0,0,0,0,0,1,1
1.0,2,0,1,0,183,9,0,110.0,1,2,3,0.0,4,0,0,5,3,0,0,0,0,0,0,0,0,1,0,1
1.0,2,1,1,0,60,9,0,65.0,0,2,2,0.0,6,1,1,3,3,0,0,0,0,0,0,0,0,1,0,0
1.0,1,0,0,0,14,2,0,80.0,1,1,1,0.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1.0,2,0,1,0,245,6,0,75.0,0,2,2,0.0,6,0,0,6,4,0,0,0,0,0,0,0,0,1,0,1
